StartDate,EndValue,LongValue,N_Buys,N_Sells,N,Threshold
2021-06-23 05:00:00+00:00,220472.80000000008,54685.0,14,13,10,5
2021-06-28 05:00:00+00:00,216703.29999999996,60124.99999999999,15,13,10,5
2021-07-03 05:00:00+00:00,206533.99999999997,51010.0,13,13,10,5
2021-07-08 05:00:00+00:00,221071.6,56118.8,14,13,10,5
2021-07-13 05:00:00+00:00,177322.10000000003,52401.40000000001,14,13,10,5
2021-07-18 05:00:00+00:00,167760.6,71570.0,16,14,10,5
2021-07-23 05:00:00+00:00,171526.40000000002,76369.59999999998,15,14,10,5
2021-07-28 05:00:00+00:00,151200.3,72015.59999999999,15,14,10,5
2021-08-02 05:00:00+00:00,136545.90000000002,62091.999999999985,15,14,10,5
2021-08-07 05:00:00+00:00,144357.3,57670.9,15,14,10,5
2021-08-12 05:00:00+00:00,170300.10000000003,60214.6,14,13,10,5
2021-08-17 05:00:00+00:00,175984.10000000003,59709.30000000001,13,12,10,5
2021-08-22 05:00:00+00:00,168430.90000000002,50782.0,13,13,10,5
2021-08-27 05:00:00+00:00,149912.5,48444.799999999996,13,13,10,5
2021-09-01 05:00:00+00:00,168123.8,46475.200000000004,13,12,10,5
2021-09-06 05:00:00+00:00,177239.0,43150.0,14,12,10,5
2021-09-11 05:00:00+00:00,215903.30000000002,54547.0,12,11,10,5
2021-09-16 05:00:00+00:00,196505.30000000002,41061.7,12,12,10,5
2021-09-21 05:00:00+00:00,196505.30000000002,45738.10000000001,12,12,10,5
2021-09-26 05:00:00+00:00,169225.60000000003,45543.5,13,12,10,5
2021-10-01 05:00:00+00:00,167152.99999999997,44814.10000000001,12,12,10,5
2021-10-06 05:00:00+00:00,154183.0,41281.2,13,12,10,5
2021-10-11 05:00:00+00:00,131605.8,37111.99999999999,13,12,10,5
2021-10-16 05:00:00+00:00,132195.39999999994,33634.99999999999,13,13,10,5
2021-10-21 05:00:00+00:00,127262.69999999998,30932.800000000014,13,13,10,5
2021-10-26 05:00:00+00:00,134431.8,37157.09999999999,14,13,10,5
2021-10-31 05:00:00+00:00,139591.7,38818.00000000001,14,13,10,5
2020-04-05 05:00:00+00:00,777920.82,1468448.0499999998,5,5,10,10
2020-05-25 05:00:00+00:00,721710.82,1212571.63,6,5,10,10
2020-05-30 05:00:00+00:00,808639.2200000001,1195418.08,6,5,10,10
2020-06-04 05:00:00+00:00,732777.62,1025526.0999999999,6,5,10,10
2020-06-09 05:00:00+00:00,719550.0200000001,968629.96,6,6,10,10
2020-06-14 05:00:00+00:00,719550.0200000001,1005305.25,6,6,10,10
2020-06-19 05:00:00+00:00,719550.0200000001,873201.5800000001,6,6,10,10
2020-06-24 05:00:00+00:00,719550.0200000001,795787.5599999999,6,6,10,10
2020-06-29 05:00:00+00:00,733578.7200000001,951899.0999999999,7,6,10,10
2020-07-04 05:00:00+00:00,769662.3200000002,989633.71,7,6,10,10
2020-07-09 05:00:00+00:00,717149.0200000001,825134.32,7,7,10,10
2020-07-14 05:00:00+00:00,717149.0200000001,829997.8,7,7,10,10
2020-07-19 05:00:00+00:00,717149.0200000001,885722.92,7,7,10,10
2020-07-24 05:00:00+00:00,645818.2500000001,846937.5,9,7,10,10
2020-07-29 05:00:00+00:00,814461.3,795416.8,7,6,10,10
2020-08-03 05:00:00+00:00,945474.6000000001,754865.5,7,6,10,10
2020-08-09 05:00:00+00:00,1014410.5,803661.3099999999,7,6,10,10
2020-08-14 05:00:00+00:00,1023470.1000000001,756212.1599999999,7,6,10,10
2020-08-19 05:00:00+00:00,1037282.8,789320.53,7,6,10,10
2020-08-27 05:00:00+00:00,990038.9000000001,784190.43,7,6,10,10
2020-09-01 05:00:00+00:00,1036963.8,760961.4,7,7,10,10
2020-09-06 05:00:00+00:00,1175101.8000000003,1228361.8699999999,8,7,10,10
2020-09-11 05:00:00+00:00,1042106.6000000001,906839.4,8,8,10,10
2020-09-16 05:00:00+00:00,1042106.6000000001,1004420.0,8,8,10,10
2020-09-21 05:00:00+00:00,913970.6000000001,792856.99,9,9,10,10
2020-09-26 05:00:00+00:00,913970.6000000001,806897.2100000001,9,9,10,10
2020-10-01 05:00:00+00:00,913970.6000000001,845196.2800000001,9,9,10,10
2020-10-06 05:00:00+00:00,971863.1000000001,990995.5,10,9,10,10
2020-10-11 05:00:00+00:00,983832.2000000001,932720.1,10,9,10,10
2020-10-16 05:00:00+00:00,1072693.7000000002,1036376.2,10,9,10,10
2020-10-21 05:00:00+00:00,1165489.1,1092723.2400000002,10,9,10,10
2020-10-26 05:00:00+00:00,1176063.2000000002,1044083.92,10,9,10,10
2020-10-31 05:00:00+00:00,1221875.0,1115193.25,10,9,10,10
2020-11-05 06:00:00+00:00,1267826.2999999998,1121097.9999999998,10,9,10,10
2020-11-10 06:00:00+00:00,1313554.4,1048735.66,10,9,10,10
2020-11-15 06:00:00+00:00,1185969.28,1024176.12,10,9,10,10
2020-11-20 06:00:00+00:00,1073959.4,872800.96,10,10,10,10
2020-11-25 06:00:00+00:00,1073959.4,719157.28,10,10,10,10
2020-11-30 06:00:00+00:00,1101970.9999999998,750865.33,11,10,10,10
2020-12-05 06:00:00+00:00,1055812.0999999999,707177.2000000001,11,10,10,10
2020-12-10 06:00:00+00:00,1042035.73,733580.3200000001,11,11,10,10
2020-12-15 06:00:00+00:00,968097.2799999999,662563.84,11,11,10,10
2020-12-20 06:00:00+00:00,927939.3799999999,588515.2300000001,11,11,10,10
2020-12-25 06:00:00+00:00,626006.5199999999,660182.1,12,11,10,10
2020-12-30 06:00:00+00:00,541256.5999999999,499748.88,12,12,10,10
2021-01-04 06:00:00+00:00,484570.4999999998,340860.62,13,12,10,10
2021-01-09 06:00:00+00:00,484570.4999999998,262477.0,13,12,10,10
2021-01-14 06:00:00+00:00,491772.20000000007,294545.1,12,12,10,10
2021-01-19 06:00:00+00:00,454416.49999999994,233140.0,13,12,10,10
2021-01-24 06:00:00+00:00,389789.19999999995,185978.8,13,13,10,10
2021-01-29 06:00:00+00:00,376459.89999999997,193214.0,13,13,10,10
2021-02-03 06:00:00+00:00,344111.0999999998,170688.0,16,13,10,10
2021-02-08 06:00:00+00:00,403636.99999999977,197960.0,14,13,10,10
2021-02-13 06:00:00+00:00,433132.79999999993,156529.8,13,12,10,10
2021-02-18 06:00:00+00:00,432703.5999999999,152265.2,13,13,10,10
2021-02-23 06:00:00+00:00,432703.5999999999,161128.0,13,13,10,10
2021-02-28 06:00:00+00:00,382079.19999999995,191330.3,13,13,10,10
2021-03-05 06:00:00+00:00,369787.5999999999,177264.4,15,13,10,10
2021-03-10 06:00:00+00:00,387993.9,143461.0,13,13,10,10
2021-03-15 05:00:00+00:00,387993.9,136623.0,13,13,10,10
2021-03-20 05:00:00+00:00,408510.30000000005,159232.6,14,13,10,10
2021-03-25 05:00:00+00:00,392584.49999999994,198525.7,14,13,10,10
2021-03-30 05:00:00+00:00,411731.5999999999,186487.5,14,13,10,10
2021-04-04 05:00:00+00:00,369608.19999999984,172877.7,14,13,10,10
2021-04-09 05:00:00+00:00,333518.79999999993,154384.0,14,13,10,10
2021-04-14 05:00:00+00:00,333518.79999999993,130920.4,14,13,10,10
2021-04-19 05:00:00+00:00,304620.7,133316.4,14,13,10,10
2021-04-24 05:00:00+00:00,244776.3,127765.09999999999,14,13,10,10
2021-04-29 05:00:00+00:00,210320.20000000004,108421.2,13,13,10,10
2021-05-04 05:00:00+00:00,216006.69999999998,83818.0,13,13,10,10
2021-05-09 05:00:00+00:00,215910.49999999997,64080.00000000001,12,12,10,10
2021-05-14 05:00:00+00:00,215910.49999999997,53683.6,12,12,10,10
2021-05-19 05:00:00+00:00,246830.3,66731.0,12,12,10,10
2021-05-24 05:00:00+00:00,210221.00000000003,93904.1,12,12,10,10
2021-05-29 05:00:00+00:00,231950.19999999998,71780.0,11,11,10,10
2021-06-03 05:00:00+00:00,231950.19999999998,65630.80000000002,11,11,10,10
2021-06-08 05:00:00+00:00,231950.19999999998,72480.0,11,11,10,10
2021-06-13 05:00:00+00:00,231950.19999999998,58449.399999999994,11,11,10,10
2021-06-18 05:00:00+00:00,231950.19999999998,46403.799999999996,11,11,10,10
2021-06-23 05:00:00+00:00,230172.1,54685.0,11,11,10,10
2021-06-28 05:00:00+00:00,212214.49999999994,60124.99999999999,12,11,10,10
2021-07-03 05:00:00+00:00,202656.59999999998,51010.0,13,11,10,10
2021-07-08 05:00:00+00:00,216946.4,56118.8,14,11,10,10
2021-07-13 05:00:00+00:00,182000.4,52401.40000000001,14,11,10,10
2021-07-18 05:00:00+00:00,172714.19999999998,71570.0,13,12,10,10
2021-07-23 05:00:00+00:00,174021.40000000002,76369.59999999998,14,12,10,10
2021-07-28 05:00:00+00:00,153804.09999999998,72015.59999999999,13,12,10,10
2021-08-02 05:00:00+00:00,138760.89999999997,62091.999999999985,13,12,10,10
2021-08-07 05:00:00+00:00,146980.89999999997,57670.9,14,12,10,10
2021-08-12 05:00:00+00:00,159076.10000000003,60214.6,13,12,10,10
2021-08-17 05:00:00+00:00,164291.90000000002,59709.30000000001,12,11,10,10
2021-08-22 05:00:00+00:00,157231.30000000005,50782.0,12,12,10,10
2021-08-27 05:00:00+00:00,138289.8,48444.799999999996,12,12,10,10
2021-09-01 05:00:00+00:00,154707.50000000006,46475.200000000004,11,11,10,10
2021-09-06 05:00:00+00:00,163063.10000000006,43150.0,12,11,10,10
2021-09-11 05:00:00+00:00,200371.3,54547.0,11,10,10,10
2021-09-16 05:00:00+00:00,167522.2,41061.7,11,10,10,10
2021-09-21 05:00:00+00:00,167544.8,45738.10000000001,11,11,10,10
2021-09-26 05:00:00+00:00,157395.99999999997,45543.5,11,11,10,10
2021-10-01 05:00:00+00:00,155352.39999999997,44814.10000000001,11,11,10,10
2021-10-06 05:00:00+00:00,143397.59999999998,41281.2,11,11,10,10
2021-10-11 05:00:00+00:00,131841.9,37111.99999999999,11,11,10,10
2021-10-16 05:00:00+00:00,130641.89999999997,33634.99999999999,11,11,10,10
2021-10-21 05:00:00+00:00,125769.8,30932.800000000014,11,11,10,10
2021-10-26 05:00:00+00:00,132906.20000000004,37157.09999999999,12,11,10,10
2021-10-31 05:00:00+00:00,138001.8,38818.00000000001,12,11,10,10
2020-04-05 05:00:00+00:00,826390.1799999999,1468448.0499999998,4,4,20,1
2020-05-25 05:00:00+00:00,849920.35,1212571.63,5,4,20,1
2020-05-30 05:00:00+00:00,834336.7800000001,1195418.08,4,4,20,1
2020-06-04 05:00:00+00:00,779125.7800000001,1025526.0999999999,5,4,20,1
2020-06-09 05:00:00+00:00,711855.7800000001,968629.96,5,5,20,1
2020-06-14 05:00:00+00:00,711855.7800000001,1005305.25,5,5,20,1
2020-06-19 05:00:00+00:00,711855.7800000001,873201.5800000001,5,5,20,1
2020-06-24 05:00:00+00:00,711855.7800000001,795787.5599999999,5,5,20,1
2020-06-29 05:00:00+00:00,630547.9600000001,951899.0999999999,5,5,20,1
2020-07-04 05:00:00+00:00,609843.56,989633.71,6,5,20,1
2020-07-09 05:00:00+00:00,463041.30000000005,825134.32,6,5,20,1
2020-07-14 05:00:00+00:00,369793.22,829997.8,7,6,20,1
2020-07-19 05:00:00+00:00,366609.54999999993,885722.92,7,6,20,1
2020-07-24 05:00:00+00:00,357511.1800000001,846937.5,7,6,20,1
2020-07-29 05:00:00+00:00,411347.27,795416.8,7,6,20,1
2020-08-03 05:00:00+00:00,430549.88000000006,754865.5,7,6,20,1
2020-08-09 05:00:00+00:00,461884.38000000006,803661.3099999999,7,6,20,1
2020-08-14 05:00:00+00:00,555902.2,756212.1599999999,6,5,20,1
2020-08-19 05:00:00+00:00,563393.1000000001,789320.53,6,5,20,1
2020-08-27 05:00:00+00:00,537771.8,784190.43,6,5,20,1
2020-09-01 05:00:00+00:00,599896.1000000001,760961.4,6,5,20,1
2020-09-06 05:00:00+00:00,680514.1000000001,1228361.8699999999,6,5,20,1
2020-09-11 05:00:00+00:00,565797.8,906839.4,6,5,20,1
2020-09-16 05:00:00+00:00,633458.1000000001,1004420.0,6,5,20,1
2020-09-21 05:00:00+00:00,633440.8,792856.99,6,6,20,1
2020-09-26 05:00:00+00:00,646726.6,806897.2100000001,6,6,20,1
2020-10-01 05:00:00+00:00,626533.74,845196.2800000001,6,6,20,1
2020-10-06 05:00:00+00:00,610382.3200000001,990995.5,7,6,20,1
2020-10-11 05:00:00+00:00,636224.05,932720.1,7,6,20,1
2020-10-16 05:00:00+00:00,623794.3,1036376.2,7,6,20,1
2020-10-21 05:00:00+00:00,658971.56,1092723.2400000002,7,6,20,1
2020-10-26 05:00:00+00:00,650058.3200000001,1044083.92,7,6,20,1
2020-10-31 05:00:00+00:00,630572.56,1115193.25,7,6,20,1
2020-11-05 06:00:00+00:00,540460.8800000001,1121097.9999999998,7,6,20,1
2020-11-10 06:00:00+00:00,569690.4300000002,1048735.66,7,6,20,1
2020-11-15 06:00:00+00:00,559695.9000000001,1024176.12,7,6,20,1
2020-11-20 06:00:00+00:00,524006.38000000006,872800.96,7,7,20,1
2020-11-25 06:00:00+00:00,516538.34000000014,719157.28,7,7,20,1
2020-11-30 06:00:00+00:00,460090.4300000001,750865.33,7,7,20,1
2020-12-05 06:00:00+00:00,454861.4,707177.2000000001,8,7,20,1
2020-12-10 06:00:00+00:00,372916.68,733580.3200000001,9,7,20,1
2020-12-15 06:00:00+00:00,249246.12,662563.84,8,8,20,1
2020-12-20 06:00:00+00:00,230589.3,588515.2300000001,8,8,20,1
2020-12-25 06:00:00+00:00,244206.10000000003,660182.1,8,8,20,1
2020-12-30 06:00:00+00:00,206346.40000000002,499748.88,9,8,20,1
2021-01-04 06:00:00+00:00,207201.2,340860.62,9,8,20,1
2021-01-09 06:00:00+00:00,209718.0,262477.0,9,8,20,1
2021-01-14 06:00:00+00:00,176506.40000000002,294545.1,8,8,20,1
2021-01-19 06:00:00+00:00,169448.10000000006,233140.0,10,8,20,1
2021-01-24 06:00:00+00:00,147932.7,185978.8,9,8,20,1
2021-01-29 06:00:00+00:00,144680.7,193214.0,9,8,20,1
2021-02-03 06:00:00+00:00,167527.50000000003,170688.0,8,8,20,1
2021-02-08 06:00:00+00:00,177760.30000000002,197960.0,8,7,20,1
2021-02-13 06:00:00+00:00,162926.80000000002,156529.8,8,7,20,1
2021-02-18 06:00:00+00:00,161964.30000000002,152265.2,8,7,20,1
2021-02-23 06:00:00+00:00,142179.2,161128.0,10,8,20,1
2021-02-28 06:00:00+00:00,144733.10000000003,191330.3,8,8,20,1
2021-03-05 06:00:00+00:00,156964.50000000003,177264.4,9,7,20,1
2021-03-10 06:00:00+00:00,156964.50000000003,143461.0,9,7,20,1
2021-03-15 05:00:00+00:00,155837.00000000006,136623.0,8,7,20,1
2021-03-20 05:00:00+00:00,151613.40000000008,159232.6,8,7,20,1
2021-03-25 05:00:00+00:00,142795.6,198525.7,9,7,20,1
2021-03-30 05:00:00+00:00,159509.0,186487.5,11,7,20,1
2021-04-04 05:00:00+00:00,163362.4,172877.7,8,7,20,1
2021-04-09 05:00:00+00:00,128380.10000000002,154384.0,9,7,20,1
2021-04-14 05:00:00+00:00,96702.7,130920.4,8,8,20,1
2021-04-19 05:00:00+00:00,84847.90000000002,133316.4,8,8,20,1
2021-04-24 05:00:00+00:00,84934.50000000003,127765.09999999999,8,8,20,1
2021-04-29 05:00:00+00:00,110659.9,108421.2,8,8,20,1
2021-05-04 05:00:00+00:00,125614.6,83818.0,7,7,20,1
2021-05-09 05:00:00+00:00,125614.6,64080.00000000001,7,7,20,1
2021-05-14 05:00:00+00:00,125614.6,53683.6,7,7,20,1
2021-05-19 05:00:00+00:00,134627.00000000006,66731.0,8,7,20,1
2021-05-24 05:00:00+00:00,146298.90000000002,93904.1,7,6,20,1
2021-05-29 05:00:00+00:00,146298.90000000002,71780.0,7,6,20,1
2021-06-03 05:00:00+00:00,146298.90000000002,65630.80000000002,7,6,20,1
2021-06-08 05:00:00+00:00,146298.90000000002,72480.0,7,6,20,1
2021-06-13 05:00:00+00:00,146298.90000000002,58449.399999999994,7,6,20,1
2021-06-18 05:00:00+00:00,152096.60000000003,46403.799999999996,6,6,20,1
2021-06-23 05:00:00+00:00,168209.30000000005,54685.0,7,6,20,1
2021-06-28 05:00:00+00:00,172222.70000000004,60124.99999999999,5,5,20,1
2021-07-03 05:00:00+00:00,172222.70000000004,51010.0,5,5,20,1
2021-07-08 05:00:00+00:00,179389.6,56118.8,7,5,20,1
2021-07-13 05:00:00+00:00,140469.80000000002,52401.40000000001,6,6,20,1
2021-07-18 05:00:00+00:00,142760.10000000003,71570.0,7,6,20,1
2021-07-23 05:00:00+00:00,149351.3,76369.59999999998,7,6,20,1
2021-07-28 05:00:00+00:00,152650.1,72015.59999999999,7,6,20,1
2021-08-02 05:00:00+00:00,145402.5,62091.999999999985,7,6,20,1
2021-08-07 05:00:00+00:00,161459.30000000005,57670.9,7,6,20,1
2021-08-12 05:00:00+00:00,163511.90000000002,60214.6,8,6,20,1
2021-08-17 05:00:00+00:00,145497.5,59709.30000000001,7,6,20,1
2021-08-22 05:00:00+00:00,146627.80000000002,50782.0,7,6,20,1
2021-08-27 05:00:00+00:00,132492.80000000005,48444.799999999996,6,6,20,1
2021-09-01 05:00:00+00:00,132492.80000000005,46475.200000000004,6,6,20,1
2021-09-06 05:00:00+00:00,132492.80000000005,43150.0,6,6,20,1
2021-09-11 05:00:00+00:00,137391.20000000004,54547.0,7,6,20,1
2021-09-16 05:00:00+00:00,111781.30000000003,41061.7,9,6,20,1
2021-09-21 05:00:00+00:00,108112.50000000004,45738.10000000001,8,7,20,1
2021-09-26 05:00:00+00:00,99358.30000000002,45543.5,7,7,20,1
2021-10-01 05:00:00+00:00,91930.60000000005,44814.10000000001,7,7,20,1
2021-10-06 05:00:00+00:00,90593.7,41281.2,7,7,20,1
2021-10-11 05:00:00+00:00,82309.1,37111.99999999999,8,7,20,1
2021-10-16 05:00:00+00:00,79442.40000000002,33634.99999999999,8,8,20,1
2021-10-21 05:00:00+00:00,76491.80000000002,30932.800000000014,8,8,20,1
2021-10-26 05:00:00+00:00,84060.20000000003,37157.09999999999,9,8,20,1
2021-10-31 05:00:00+00:00,99427.40000000002,38818.00000000001,8,7,20,1
2020-04-05 05:00:00+00:00,582895.02,1468448.0499999998,4,4,20,2
2020-05-25 05:00:00+00:00,441271.68999999994,1212571.63,4,4,20,2
2020-05-30 05:00:00+00:00,441271.68999999994,1195418.08,4,4,20,2
2020-06-04 05:00:00+00:00,412063.2899999999,1025526.0999999999,5,4,20,2
2020-06-09 05:00:00+00:00,376475.2899999999,968629.96,5,5,20,2
2020-06-14 05:00:00+00:00,376475.2899999999,1005305.25,5,5,20,2
2020-06-19 05:00:00+00:00,376475.2899999999,873201.5800000001,5,5,20,2
2020-06-24 05:00:00+00:00,376475.2899999999,795787.5599999999,5,5,20,2
2020-06-29 05:00:00+00:00,376475.2899999999,951899.0999999999,5,5,20,2
2020-07-04 05:00:00+00:00,364098.4899999999,989633.71,6,5,20,2
2020-07-09 05:00:00+00:00,327579.83999999997,825134.32,7,5,20,2
2020-07-14 05:00:00+00:00,260294.00999999998,829997.8,6,6,20,2
2020-07-19 05:00:00+00:00,258972.57999999996,885722.92,6,6,20,2
2020-07-24 05:00:00+00:00,252420.55999999997,846937.5,7,6,20,2
2020-07-29 05:00:00+00:00,289562.1200000001,795416.8,8,6,20,2
2020-08-03 05:00:00+00:00,433036.03999999986,754865.5,6,5,20,2
2020-08-09 05:00:00+00:00,464586.63999999984,803661.3099999999,6,5,20,2
2020-08-14 05:00:00+00:00,468733.03999999986,756212.1599999999,6,5,20,2
2020-08-19 05:00:00+00:00,475054.8399999999,789320.53,6,5,20,2
2020-08-27 05:00:00+00:00,453432.23999999993,784190.43,6,5,20,2
2020-09-01 05:00:00+00:00,505860.8399999999,760961.4,6,5,20,2
2020-09-06 05:00:00+00:00,573896.8399999999,1228361.8699999999,6,5,20,2
2020-09-11 05:00:00+00:00,477084.23999999993,906839.4,6,5,20,2
2020-09-16 05:00:00+00:00,534184.8399999999,1004420.0,6,5,20,2
2020-09-21 05:00:00+00:00,523395.4399999999,792856.99,6,6,20,2
2020-09-26 05:00:00+00:00,523395.4399999999,806897.2100000001,6,6,20,2
2020-10-01 05:00:00+00:00,523395.4399999999,845196.2800000001,6,6,20,2
2020-10-06 05:00:00+00:00,495690.81999999995,990995.5,6,6,20,2
2020-10-11 05:00:00+00:00,447765.33999999997,932720.1,8,6,20,2
2020-10-16 05:00:00+00:00,488214.83999999997,1036376.2,8,6,20,2
2020-10-21 05:00:00+00:00,535129.96,1092723.2400000002,7,6,20,2
2020-10-26 05:00:00+00:00,527119.4199999999,1044083.92,7,6,20,2
2020-10-31 05:00:00+00:00,513854.55999999994,1115193.25,7,6,20,2
2020-11-05 06:00:00+00:00,439051.77999999997,1121097.9999999998,7,6,20,2
2020-11-10 06:00:00+00:00,462126.53,1048735.66,7,6,20,2
2020-11-15 06:00:00+00:00,455831.89999999997,1024176.12,7,6,20,2
2020-11-20 06:00:00+00:00,374549.81,872800.96,8,7,20,2
2020-11-25 06:00:00+00:00,374549.81,719157.28,8,7,20,2
2020-11-30 06:00:00+00:00,374241.93,750865.33,7,7,20,2
2020-12-05 06:00:00+00:00,370374.9000000001,707177.2000000001,9,7,20,2
2020-12-10 06:00:00+00:00,303914.58,733580.3200000001,8,7,20,2
2020-12-15 06:00:00+00:00,198881.41999999995,662563.84,8,8,20,2
2020-12-20 06:00:00+00:00,183803.3,588515.2300000001,8,8,20,2
2020-12-25 06:00:00+00:00,194100.9999999999,660182.1,9,8,20,2
2020-12-30 06:00:00+00:00,164237.20000000004,499748.88,8,8,20,2
2021-01-04 06:00:00+00:00,165391.6,340860.62,10,8,20,2
2021-01-09 06:00:00+00:00,165390.8,262477.0,9,8,20,2
2021-01-14 06:00:00+00:00,141254.29999999996,294545.1,9,8,20,2
2021-01-19 06:00:00+00:00,134553.79999999996,233140.0,8,8,20,2
2021-01-24 06:00:00+00:00,118007.09999999998,185978.8,9,8,20,2
2021-01-29 06:00:00+00:00,114764.4,193214.0,8,8,20,2
2021-02-03 06:00:00+00:00,133300.5,170688.0,9,8,20,2
2021-02-08 06:00:00+00:00,157153.99999999997,197960.0,8,7,20,2
2021-02-13 06:00:00+00:00,143938.69999999998,156529.8,8,7,20,2
2021-02-18 06:00:00+00:00,143081.19999999998,152265.2,8,7,20,2
2021-02-23 06:00:00+00:00,125058.59999999999,161128.0,8,8,20,2
2021-02-28 06:00:00+00:00,127914.50000000003,191330.3,9,8,20,2
2021-03-05 06:00:00+00:00,145950.6,177264.4,8,7,20,2
2021-03-10 06:00:00+00:00,145950.6,143461.0,8,7,20,2
2021-03-15 05:00:00+00:00,145582.40000000002,136623.0,8,7,20,2
2021-03-20 05:00:00+00:00,141524.49999999997,159232.6,7,7,20,2
2021-03-25 05:00:00+00:00,134100.8,198525.7,10,7,20,2
2021-03-30 05:00:00+00:00,148418.80000000002,186487.5,10,7,20,2
2021-04-04 05:00:00+00:00,152482.60000000003,172877.7,9,7,20,2
2021-04-09 05:00:00+00:00,118989.09999999999,154384.0,8,7,20,2
2021-04-14 05:00:00+00:00,90333.49999999999,130920.4,8,8,20,2
2021-04-19 05:00:00+00:00,78472.9,133316.4,8,8,20,2
2021-04-24 05:00:00+00:00,79340.49999999999,127765.09999999999,8,8,20,2
2021-04-29 05:00:00+00:00,103617.7,108421.2,8,8,20,2
2021-05-04 05:00:00+00:00,117538.80000000003,83818.0,7,7,20,2
2021-05-09 05:00:00+00:00,117538.80000000003,64080.00000000001,7,7,20,2
2021-05-14 05:00:00+00:00,117538.80000000003,53683.6,7,7,20,2
2021-05-19 05:00:00+00:00,125177.69999999998,66731.0,7,7,20,2
2021-05-24 05:00:00+00:00,136074.4,93904.1,6,6,20,2
2021-05-29 05:00:00+00:00,136074.4,71780.0,6,6,20,2
2021-06-03 05:00:00+00:00,136074.4,65630.80000000002,6,6,20,2
2021-06-08 05:00:00+00:00,136074.4,72480.0,6,6,20,2
2021-06-13 05:00:00+00:00,136074.4,58449.399999999994,6,6,20,2
2021-06-18 05:00:00+00:00,142114.59999999998,46403.799999999996,6,6,20,2
2021-06-23 05:00:00+00:00,156848.40000000002,54685.0,6,6,20,2
2021-06-28 05:00:00+00:00,160928.0,60124.99999999999,6,5,20,2
2021-07-03 05:00:00+00:00,160928.0,51010.0,6,5,20,2
2021-07-08 05:00:00+00:00,164630.40000000005,56118.8,7,5,20,2
2021-07-13 05:00:00+00:00,129194.60000000003,52401.40000000001,7,6,20,2
2021-07-18 05:00:00+00:00,127611.80000000003,71570.0,7,6,20,2
2021-07-23 05:00:00+00:00,133980.7,76369.59999999998,7,6,20,2
2021-07-28 05:00:00+00:00,136773.50000000003,72015.59999999999,7,6,20,2
2021-08-02 05:00:00+00:00,130099.59999999996,62091.999999999985,7,6,20,2
2021-08-07 05:00:00+00:00,144763.10000000003,57670.9,7,6,20,2
2021-08-12 05:00:00+00:00,146270.8,60214.6,7,6,20,2
2021-08-17 05:00:00+00:00,130358.40000000001,59709.30000000001,7,6,20,2
2021-08-22 05:00:00+00:00,131370.39999999997,50782.0,7,6,20,2
2021-08-27 05:00:00+00:00,120971.80000000003,48444.799999999996,7,6,20,2
2021-09-01 05:00:00+00:00,120971.80000000003,46475.200000000004,7,6,20,2
2021-09-06 05:00:00+00:00,120971.80000000003,43150.0,7,6,20,2
2021-09-11 05:00:00+00:00,125430.60000000002,54547.0,8,6,20,2
2021-09-16 05:00:00+00:00,104790.90000000004,41061.7,8,6,20,2
2021-09-21 05:00:00+00:00,102292.30000000003,45738.10000000001,7,7,20,2
2021-09-26 05:00:00+00:00,94204.8,45543.5,7,7,20,2
2021-10-01 05:00:00+00:00,86420.6,44814.10000000001,7,7,20,2
2021-10-06 05:00:00+00:00,85783.2,41281.2,8,7,20,2
2021-10-11 05:00:00+00:00,82846.1,37111.99999999999,7,7,20,2
2021-10-16 05:00:00+00:00,79795.20000000003,33634.99999999999,7,7,20,2
2021-10-21 05:00:00+00:00,76774.20000000003,30932.800000000014,7,7,20,2
2021-10-26 05:00:00+00:00,84476.40000000002,37157.09999999999,8,7,20,2
2021-10-31 05:00:00+00:00,99666.4,38818.00000000001,7,6,20,2
2020-04-05 05:00:00+00:00,519646.24999999994,1468448.0499999998,3,3,20,5
2020-05-25 05:00:00+00:00,519646.24999999994,1212571.63,3,3,20,5
2020-05-30 05:00:00+00:00,519646.24999999994,1195418.08,3,3,20,5
2020-06-04 05:00:00+00:00,485272.94999999995,1025526.0999999999,4,3,20,5
2020-06-09 05:00:00+00:00,443391.94999999995,968629.96,4,4,20,5
2020-06-14 05:00:00+00:00,443391.94999999995,1005305.25,4,4,20,5
2020-06-19 05:00:00+00:00,443391.94999999995,873201.5800000001,4,4,20,5
2020-06-24 05:00:00+00:00,443391.94999999995,795787.5599999999,4,4,20,5
2020-06-29 05:00:00+00:00,443391.94999999995,951899.0999999999,4,4,20,5
2020-07-04 05:00:00+00:00,428799.54999999993,989633.71,5,4,20,5
2020-07-09 05:00:00+00:00,386416.6499999999,825134.32,5,4,20,5
2020-07-14 05:00:00+00:00,301076.7,829997.8,5,5,20,5
2020-07-19 05:00:00+00:00,298841.7099999999,885722.92,5,5,20,5
2020-07-24 05:00:00+00:00,292010.2599999999,846937.5,6,5,20,5
2020-07-29 05:00:00+00:00,296059.1,795416.8,6,5,20,5
2020-08-03 05:00:00+00:00,343700.29999999993,754865.5,6,5,20,5
2020-08-09 05:00:00+00:00,368767.8999999999,803661.3099999999,6,5,20,5
2020-08-14 05:00:00+00:00,372062.29999999993,756212.1599999999,6,5,20,5
2020-08-19 05:00:00+00:00,377085.1,789320.53,6,5,20,5
